"","lgID","yearID","playerID","IPouts","WAR","pops","scale_WAR","WAR_talent"
"375","NL",1999,"daalom01",644,4.6,61722000,32.2,582764.864136148
"376","AL",2015,"betande01",252,3.95,87095000,27.65,580431.284342705
"377","AL",1922,"rommeed01",882,7.29,9128000,51.03,573555.011754152
"378","AL",2007,"escobke01",587,4.91,72551000,34.37,570064.040744729
"379","NL",2008,"billich01",602,4.81,73764000,33.67,567782.004857209
"380","NL",2015,"millesh01",616,3.94,87095000,27.58,565334.271459543
"381","NL",1896,"cuppyni01",1074,9.67,5352000,67.69,565060.153888152
"382","AL",1963,"peterga01",729,5.94,21536000,41.58,562307.621127937
"383","NL",1949,"polleho01",692,6.49,12444000,45.43,559558.009344414
"384","AL",1979,"mongesi01",393,5.55,35343000,38.85,554936.0471247
"385","NL",1958,"millest01",546,4.93,18182000,34.51,553746.68583638
"386","NL",2018,"wheelza01",547,3.93,93638000,27.51,551880.313427532
"387","AL",2011,"bakersc02",404,4.21,78371000,29.47,551822.864858769
"388","AL",2016,"happja01",585,4.5,89276000,31.5,550354.671961484
"389","NL",1921,"grimebu01",907,7.8,9029000,54.6,547615.976049212
"390","AL",1913,"russere01",950,8.89,8664000,62.23,545350.26314383
"391","NL",1999,"limajo01",739,4.51,61722000,31.57,544441.279749959
"392","NL",2012,"lohseky01",633,4.01,80552000,28.07,544263.121808519
"393","AL",2002,"pineijo01",583,4.69,66486000,32.83,540669.394959382
"394","AL",1989,"bosioch01",704,5.43,40249000,38.01,539519.634139387
"395","NL",2008,"volqued01",588,4.74,73764000,33.18,538288.312511914
"396","AL",1984,"hernawi01",421,4.75,38094000,33.25,535371.475517032
"397","NL",2005,"chacosh01",455,4.63,70125000,32.41,533373.887384321
"398","NL",1998,"harnipe01",627,5.12,59384000,35.84,533145.020940959
"399","AL",2017,"pomerdr01",521,3.89,91457000,27.23,531879.86007493
"400","NL",1977,"suttebr01",322,6.55,33289000,45.85,531304.029054323
"401","NL",1973,"twitcwa01",670,6.68,29181000,46.76,530257.808040905
"402","AL",1980,"clancji01",752,5.53,36370000,38.71,529931.199773237
"403","AL",2015,"gallayo01",553,3.93,87095000,27.51,528747.711799983
"404","AL",1966,"wilsoea01",792,5.93,23492000,41.51,527989.528371499
"405","AL",1993,"alvarwi01",623,4.93,47694000,34.51,527919.195663781
"406","AL",2005,"garlajo01",663,4.62,70125000,32.34,526890.766584435
"407","AL",2017,"vargaja01",539,3.87,91457000,27.09,526789.960342188
"408","AL",1921,"shockur01",980,7.75,9029000,54.25,526778.458595768
"409","NL",1991,"averyst01",631,5.18,43018000,36.26,524475.126327935
"410","AL",1990,"stewada01",801,5.15,40680000,36.05,523781.286373062
"411","AL",1979,"johnto01",829,5.49,35343000,38.43,523571.96672491
"412","NL",1928,"bentola01",931,6.98,9722000,48.86,522287.189312078
"413","AL",2008,"saundjo01",594,4.69,73764000,32.83,521285.377141542
"414","AL",1960,"herbera01",758,5.77,19580000,40.39,521166.365203201
"415","NL",2016,"straida01",574,4.29,89276000,30.03,519466.266290986
"416","AL",2018,"berrijo01",577,3.87,93638000,27.09,518423.704385238
"417","AL",1982,"leallu01",749,5.09,37232000,35.63,515578.075146217
"418","AL",2016,"hillri01",331,4.27,89276000,29.89,513148.233815104
"419","AL",1999,"sirotmi01",627,4.47,61722000,31.29,513124.160632641
"420","NL",2009,"lillyte01",531,4.98,74977000,34.86,513058.932526999
"421","AL",1983,"youngma01",611,5.09,37663000,35.63,510909.576252478
"422","AL",1983,"dotsori01",720,5.09,37663000,35.63,510330.997951415
"423","NL",1996,"fasseje01",695,5.57,54708000,38.99,509584.8536815
"424","AL",1920,"bagbyji01",1019,8.54,8930000,59.78,508925.632759316
"425","NL",2002,"perezod01",667,4.67,66486000,32.69,507438.429356185
"426","NL",1947,"brancra01",840,6.92,12152000,48.44,507350.038214143
"427","AL",1985,"boydoi01",817,6.05,38525000,42.35,502757.026235939
"428","AL",2010,"guthrje01",628,4.54,76190000,31.78,502655.047946701
"429","NL",1995,"nomohi01",574,4.69,52370000,32.83,500744.637537595
"430","AL",2006,"liriafr01",363,4.52,71338000,31.64,500273.697842172
"431","NL",1944,"sewelri01",864,5.96,11714000,41.72,496100.072998724
"432","NL",1997,"valdeis01",590,5.3,57046000,37.1,495635.698869707
"433","NL",2017,"knebeco01",228,3.67,91457000,25.69,493986.58613501
"434","AL",2015,"estrama01",543,3.91,87095000,27.37,493293.83922824
"435","AL",1999,"foulkke01",316,4.45,61722000,31.15,492089.496642497
"436","AL",1933,"hadlebu01",950,7.39,10283000,51.73,491416.253091558
"437","AL",2016,"brittza01",201,4.2,89276000,29.4,490355.63560072
"438","AL",1988,"anderal02",607,5.2,39818000,36.4,489473.782503187
"439","NL",2018,"foltymi01",549,3.85,93638000,26.95,486613.043658964
"440","NL",1948,"leonadu02",677,6.34,12298000,44.38,485345.681163893
"441","AL",2014,"mchugco01",464,3.99,84914000,27.93,485065.862050756
"442","AL",2004,"lopezro01",512,4.8,68912000,33.6,481203.973648536
"443","NL",1940,"passecl01",842,6.74,11130000,47.18,480361.06603811
"444","AL",2012,"parkeja02",544,3.86,80552000,27.02,478637.780291942
"445","NL",1993,"benesan01",692,4.84,47694000,33.88,478565.102564501
"446","AL",1942,"bentoal01",680,5.57,11422000,38.99,478380.219796513
"447","NL",2015,"garcija02",389,3.9,87095000,27.3,477551.092588142
"448","NL",2018,"willitr01",512,3.84,93638000,26.88,476615.754011108
"449","NL",2003,"wellski01",592,4.87,67699000,34.09,473550.719805769
"450","AL",2017,"kimbrcr01",207,3.59,91457000,25.13,472926.225643107
"451","AL",1965,"stottme01",873,6.84,22840000,47.88,470768.0614558
"452","AL",2019,"odorija01",477,3.63,95819000,25.41,470641.527407712
"453","NL",1890,"gleaski01",1518,12.29,5010000,86.03,469384.292602257
"454","NL",1941,"wyattwh01",865,6.68,11276000,46.76,469175.676847945
"455","AL",1990,"hansoer01",708,5.01,40680000,35.07,468639.365245876
"456","AL",1929,"marbefi01",751,6.67,9821000,46.69,466517.571177171
"457","AL",2001,"sparkst01",696,4.45,65273000,31.15,464807.560702454
"458","NL",1955,"rushbo01",702,5.45,16085000,38.15,464041.932558138
"459","AL",1961,"mcbrike01",725,5.08,20232000,35.56,463888.366055781
"460","NL",1986,"ojedabo01",652,4.72,38956000,33.04,462701.532765139
"461","AL",2002,"washbja01",618,4.54,66486000,31.78,462664.562875219
"462","AL",2016,"gausmke01",539,4.08,89276000,28.56,462604.132435766
"463","NL",1966,"cuellmi01",682,5.72,23492000,40.04,461790.663399347
"464","AL",2013,"cobbal01",430,3.92,82733000,27.44,461346.095631098
"465","AL",1916,"ruthba01",971,8.79,8778000,61.53,460912.971107149
"466","AL",2018,"gibsoky01",590,3.81,93638000,26.67,458971.400070941
"467","NL",1989,"smithbr01",647,5.09,40249000,35.63,456634.686503839
"468","AL",1935,"hardeme01",862,7.31,10525000,51.17,455647.90202932
"469","AL",1927,"lyonste01",923,7.26,9623000,50.82,455214.781245712
"470","AL",1979,"lopezau01",381,5.26,35343000,36.82,454811.255617028
"471","NL",2009,"rodriwa01",617,4.69,74977000,32.83,452810.693644622
"472","AL",2017,"paxtoja01",408,3.56,91457000,24.92,450478.021235866
"473","AL",1912,"woodjo02",1032,10.08,8626000,70.56,449473.730986712
"474","AL",1937,"ruffire01",769,6.23,10767000,43.61,447557.242550315
"475","NL",1995,"hamiljo02",613,4.62,52370000,32.34,447120.544756576
"476","AL",1937,"allenjo02",519,6.23,10767000,43.61,446612.208310315
"477","AL",1996,"mcdonbe01",664,5.34,54708000,37.38,446444.315357973
"478","AL",2012,"rodnefe01",224,3.72,80552000,26.04,445653.257929756
"479","NL",1882,"wiedmst01",1233,10.23,4522000,71.61,444401.738043184
"480","NL",1886,"ferguch01",1187,10.51,4766000,73.57,443479.810777461
"481","NL",1913,"adamsba01",941,8.32,8664000,58.24,443315.480455873
"482","NL",2014,"samarje01",659,3.86,84914000,27.02,441786.999489794
"483","AL",2007,"betanra01",238,4.33,72551000,30.31,441040.66301425
"484","AL",1971,"bradlto01",857,6.18,27127000,43.26,439156.671264447
"485","NL",2000,"whitega01",252,4.42,64060000,30.94,437456.699136336
"486","NL",1978,"swancr01",622,5.62,34316000,39.34,437237.790893
"487","NL",1993,"martira02",635,4.67,47694000,32.69,436973.903121259
"488","NL",1949,"heintke01",750,6.27,12444000,43.89,436548.582755006
"489","NL",2017,"bradlar01",219,3.51,91457000,24.57,436184.955848467
"490","AL",2011,"roberda08",200,3.67,78371000,25.69,436003.445218511
"491","AL",1963,"radatdi01",397,5.69,21536000,39.83,435607.228688586
"492","AL",1942,"whiteha01",650,5.53,11422000,38.71,435158.559333739
"493","AL",2010,"marcush01",586,4.06,76190000,28.42,434708.761049135
"494","AL",1974,"busbyst01",877,6.47,30208000,45.29,432619.225976736
"495","AL",1994,"bonesri01",512,3.95,50032000,27.65,432418.431567676
"496","AL",2015,"chenwe02",574,3.73,87095000,26.11,431733.969248262
"497","NL",1992,"morgami01",720,5.44,45356000,38.08,430342.543267499
"498","AL",2019,"boydma01",556,3.48,95819000,24.36,429552.527287083
"499","AL",1982,"hoytla01",719,4.94,37232000,34.58,428797.50408551
"500","AL",2013,"tillmch01",619,3.83,82733000,26.81,428650.899137886
"501","AL",1979,"parromi01",688,5.14,35343000,35.98,428097.241549078
"502","NL",1943,"bithohi01",749,5.5,11568000,38.5,427076.822809001
"503","NL",1888,"keefeti01",1303,10.3,4888000,72.1,424872.473284699
"504","NL",1998,"reedri01",637,4.51,59384000,31.57,424365.108759333
"505","NL",2001,"desseel01",615,4.31,65273000,30.17,424193.141398367
"506","NL",1951,"jansela01",836,5.54,13289000,38.78,424160.035604313
"507","NL",2002,"clemema01",615,4.42,66486000,30.94,423280.986074042
"508","AL",2003,"ponsosi01",648,4.48,67699000,31.36,422061.843856585
"509","AL",2018,"fiersmi01",516,3.7,93638000,25.9,420335.507172771
"510","AL",1922,"shawkbo01",899,7.07,9128000,49.49,419938.154755821
"511","NL",1975,"messean01",965,6.47,31235000,45.29,419040.083240493
"512","AL",1950,"houttar01",824,6.02,12590000,42.14,417832.21546172
"513","NL",2014,"woodal02",515,3.81,84914000,26.67,417628.474738241
"514","NL",1976,"barrji01",757,5.55,32262000,38.85,414704.386575859
"515","NL",1971,"wilsodo01",804,6.07,27127000,42.49,414359.960612206
"516","AL",1958,"hydedi01",309,4.8,18182000,33.6,413590.630175717
"517","AL",1930,"stewale01",813,7.22,9920000,50.54,412357.634743268
"518","NL",2015,"rossty01",588,3.54,87095000,24.78,411943.031037047
"519","NL",1983,"smithle02",310,4.75,37663000,33.25,409760.936332861
"520","AL",1996,"riverma01",323,4.96,54708000,34.72,408590.962227057
"521","NL",1885,"welchmi01",1476,10.41,4705000,72.87,407886.068970207
"522","AL",2000,"helliri01",651,4.21,64060000,29.47,407667.93089318
"523","AL",1990,"farrst01",381,4.77,40680000,33.39,407362.898055501
"524","NL",1995,"ritzke01",520,4.52,52370000,31.64,405990.723553136
"525","AL",2004,"westbja01",647,4.25,68912000,29.75,405832.960944435
"526","AL",2019,"hendrli01",255,3.45,95819000,24.15,404749.212096693
"527","AL",1918,"perrysc01",997,8.09,8854000,56.63,404534.828918238
"528","NL",1994,"grosske01",472,3.83,50032000,26.81,403562.330249721
"529","AL",1973,"leebi03",854,6.14,29181000,42.98,403503.874364118
"530","NL",1893,"breitte01",1148,11.5,5181000,80.5,403353.959149454
"531","AL",1940,"rignejo01",842,6.63,11130000,46.41,402833.548243081
"532","NL",1915,"toneyfr01",669,7.98,8740000,55.86,402554.780619949
"533","AL",1980,"mayru01",526,4.93,36370000,34.51,401088.170491966
"534","AL",2018,"kellebr01",421,3.54,93638000,24.78,400802.13855604
"535","NL",1986,"darliro01",711,4.62,38956000,32.34,400740.212142399
"536","NL",2009,"wellsra01",496,4.17,74977000,29.19,400497.307440312
"537","NL",2016,"guerrju02",365,3.81,89276000,26.67,399135.844360107
"538","AL",1945,"wolffro01",750,5.99,11860000,41.93,398616.791684226
"539","NL",2008,"cookaa01",634,4.34,73764000,30.38,398588.847648689
"540","NL",1900,"dinnebi01",962,6.66,5580000,46.62,398454.478114405
"541","AL",2010,"cahiltr01",590,3.93,76190000,27.51,396822.586462346
"542","AL",2015,"daviswa01",202,3.46,87095000,24.22,396761.526481552
"543","AL",1999,"hernaor01",643,4.24,61722000,29.68,395795.267575099
"544","AL",1998,"ericksc01",754,4.33,59384000,30.31,394826.447920917
"545","NL",1894,"meekijo01",1254,10.82,5238000,75.74,393952.593340254
"546","AL",2011,"ogandal01",507,3.61,78371000,25.27,393671.236511347
"547","NL",2003,"trachst01",614,4.35,67699000,30.45,392795.973911845
"548","AL",1999,"miltoer01",619,4.22,61722000,29.54,391445.334455691
"549","NL",1961,"willist02",706,4.71,20232000,32.97,390429.821046399
"550","AL",2009,"jacksed01",642,4.15,74977000,29.05,389971.314146628
"551","NL",2003,"batismi01",580,4.34,67699000,30.38,389742.141434364
"552","NL",2012,"latosma01",628,3.44,80552000,24.08,386424.30488897
"553","AL",2017,"duffyda01",439,3.33,91457000,23.31,385985.147899106
"554","AL",1984,"blackbu02",771,4.52,38094000,31.64,385108.274789474
"555","AL",2013,"ueharko01",223,3.63,82733000,25.41,384275.05781157
"556","NL",1935,"blantcy01",763,7.18,10525000,50.26,383840.897079323
"557","AL",2016,"millean01",223,3.75,89276000,26.25,383390.964285364
"558","AL",1994,"mcdowja01",543,3.78,50032000,26.46,382480.246456558
"559","NL",2000,"anderbr02",640,4.11,64060000,28.77,382448.75546865
"560","AL",2009,"floydga01",579,4.13,74977000,28.91,382372.059364627
"561","NL",1982,"berenbr01",667,4.86,37232000,34.02,381774.324732229
"562","AL",2014,"smylydr01",459,3.66,84914000,25.62,380425.024088948
"563","NL",1993,"swiftbi02",698,4.48,47694000,31.36,379473.181215205
"564","NL",1957,"sanfoja02",710,4.59,17483000,32.13,379430.762850461
"565","NL",1887,"caseyda01",1171,10.37,4827000,72.59,378905.050260109
"566","AL",1981,"righeda01",316,3.45,36801000,24.15,377067.405464619
"567","AL",1968,"mcnalda01",819,5.93,24796000,41.51,377026.355334347
"568","AL",2015,"salazda01",555,3.42,87095000,23.94,376974.867699589
"569","AL",1967,"horlejo01",774,5.48,24144000,38.36,376195.003431877
"570","AL",1996,"belchti01",716,4.78,54708000,33.46,375878.603145886
"571","AL",1955,"hoeftbi01",660,5.02,16085000,35.14,374823.446436409
"572","NL",2001,"morrima01",649,4.11,65273000,28.77,373205.478896153
"573","NL",1957,"drabomo01",719,4.57,17483000,31.99,372183.518698312
"574","NL",2002,"wolfra02",632,4.26,66486000,29.82,371118.20325667
"575","NL",1990,"harkemi01",521,4.63,40680000,32.41,370885.696201274
"576","NL",1911,"ruckena01",947,8.51,8588000,59.57,370783.979719104
"577","NL",1992,"drabedo01",770,5.29,45356000,37.03,370371.051672429
"578","NL",1971,"pappami01",784,5.76,27127000,40.32,369407.971265222
"579","AL",1977,"rozemda01",655,5.64,33289000,39.48,367359.99099121
"580","AL",1999,"rosadjo01",624,4.01,61722000,28.07,366705.828805056
"581","NL",1975,"mortoca01",833,6.06,31235000,42.42,366600.565857351
"582","AL",2019,"gonzama02",609,3.21,95819000,22.47,366546.562349642
"583","NL",2012,"chapmar01",215,3.38,80552000,23.66,366315.477623609
"584","NL",1949,"kosloda01",636,6.1,12444000,42.7,365149.650889456
"585","AL",1998,"moehlbr01",664,4.19,59384000,29.33,362732.211205674
"586","NL",1952,"raffeke01",741,6.23,13988000,43.61,362195.21933607
"587","NL",1927,"kremera01",678,6.99,9623000,48.93,361750.26995147
"588","NL",2001,"ortizru01",656,4.06,65273000,28.42,361481.765748277
"589","NL",1952,"hackewa02",555,6.22,13988000,43.54,360332.889908465
"590","AL",2019,"workmbr01",215,3.16,95819000,22.12,358201.95809227
"591","NL",2009,"hansoto01",383,3.87,74977000,27.09,357698.344741112
"592","AL",2007,"putzjj01",215,4.02,72551000,28.14,357241.198798236
"593","NL",1942,"starrra01",830,5.43,11422000,38.01,357021.423372938
"594","NL",1970,"selmadi01",403,5.16,26100000,36.12,356510.176124052
"595","NL",2018,"buehlwa01",412,3.38,93638000,23.66,356209.894097603
"596","NL",2018,"jeffrje01",230,3.38,93638000,23.66,356009.659303687
"597","AL",1973,"singebi01",947,5.94,29181000,41.58,355062.172610142
"598","AL",2011,"humbeph01",489,3.41,78371000,23.87,354356.604417058
"599","NL",2008,"nolasri01",637,4.23,73764000,29.61,353749.343659932
"600","NL",1895,"hawlepi01",1333,10.02,5295000,70.14,353569.752687548
"601","NL",2019,"alcansa01",592,3.12,95819000,21.84,352021.591072843
"602","NL",2012,"niesejo01",571,3.29,80552000,23.03,351966.19170759
"603","NL",1906,"sparktu01",950,7.14,7362000,49.98,351180.852411237
"604","AL",2017,"peacobr01",396,3.24,91457000,22.68,350657.457769658
"605","NL",2005,"lowryno01",614,3.97,70125000,27.79,349155.843222849
"606","AL",1981,"leonade01",605,3.38,36801000,23.66,348330.544083299
"607","NL",2017,"nelsoji02",526,3.23,91457000,22.61,347542.936477053
"608","NL",2013,"chatwty01",334,3.44,82733000,24.08,347352.684166102
"609","AL",1929,"walberu01",803,6.27,9821000,43.89,347274.793186525
"610","NL",2001,"liebejo01",697,3.94,65273000,27.58,346927.134765689
"611","NL",2002,"doteloc01",292,4.17,66486000,29.19,346598.886057491
"612","AL",1999,"zimmeje02",263,3.88,61722000,27.16,346130.548997554
"613","NL",1980,"mcgratu01",277,4.63,36370000,32.41,345935.214187023
"614","NL",1918,"vaughhi01",871,7.62,8854000,53.34,344811.167852621
"615","AL",2002,"weaveje01",599,4.16,66486000,29.12,344120.159419233
"616","NL",2018,"hugheja02",236,3.33,93638000,23.31,342626.864232417
"617","AL",2010,"soriajo01",197,3.68,76190000,25.76,342476.820566499
"618","NL",1960,"mccormi03",759,5.12,19580000,35.84,342200.460793092
"619","AL",2000,"castifr01",414,3.93,64060000,27.51,342165.035257118
"620","AL",2009,"feldmsc01",569,3.77,74977000,26.39,342026.183155324
"621","NL",2012,"harrelu01",581,3.24,80552000,22.68,341339.193829284
"622","NL",2011,"clippty01",265,3.36,78371000,23.52,340354.417950696
"623","AL",2010,"lewisco01",603,3.67,76190000,25.69,340298.69431024
"624","AL",2004,"gordoto01",269,4,68912000,28,339701.355661723
"625","NL",1931,"clarkwa02",700,5.8,10041000,40.6,339120.489945602
"626","NL",1983,"hammaat01",517,4.59,37663000,32.13,338485.393346969
"627","AL",1998,"arrojro01",606,4.11,59384000,28.77,336931.652544997
"628","NL",1998,"hoffmtr01",219,4.11,59384000,28.77,336659.725626554
"629","NL",1961,"jayjo01",742,4.46,20232000,31.22,336541.171454369
"630","NL",2016,"eickhje01",592,3.55,89276000,24.85,336047.095858005
"631","NL",1965,"shawbo01",705,5.26,22840000,36.82,335657.651874789
"632","NL",1902,"tayloja02",1001,9.2,6174000,64.4,335507.000457319
"633","NL",1880,"richmle01",1772,8.18,4400000,57.26,335079.356614444
"634","AL",1982,"bannifl01",741,4.7,37232000,32.9,334460.781428484
"635","NL",1892,"weyhigu01",1409,9,5124000,63,334249.006268048
"636","NL",1995,"reedst01",252,4.09,52370000,28.63,332706.681322869
"637","AL",2009,"bailean01",250,3.68,74977000,25.76,332539.3911094
"638","AL",1971,"siebeso01",706,5.36,27127000,37.52,331324.395733179
"639","AL",2016,"graveke01",558,3.51,89276000,24.57,330090.774440306
"640","NL",2000,"persoro01",520,3.86,64060000,27.02,329951.572894119
"641","NL",1988,"perezpa01",564,4.48,39818000,31.36,328657.542821943
"642","AL",1993,"eldreca01",774,4.38,47694000,30.66,328561.394483673
"643","AL",1993,"montgje01",262,4.38,47694000,30.66,328273.405974266
"644","NL",1948,"vandejo01",696,5.52,12298000,38.64,328191.176794273
"645","NL",1986,"gullibi01",734,4.32,38956000,30.24,328174.992468299
"646","AL",1910,"coombja01",1059,9.47,8550000,66.29,327797.103072585
"647","AL",1994,"stottto01",422,3.66,50032000,25.62,327565.688979616
"648","AL",2004,"silvaca01",609,3.96,68912000,27.72,326499.332321103
"649","AL",1992,"flemida01",685,5.14,45356000,35.98,326385.434135351
"650","NL",2019,"woodrbr01",365,2.9,95819000,20.3,326341.836891426
"651","AL",1976,"torremi01",799,5.24,32262000,36.68,325627.845132738
"652","NL",1976,"burrira01",747,5.24,32262000,36.68,325180.279249733
"653","AL",2006,"contrjo01",588,3.78,71338000,26.46,324912.191871425
"654","AL",2005,"blantjo01",604,3.78,70125000,26.46,324788.129289683
"655","NL",2003,"redmama01",572,3.85,67699000,26.95,324555.223844728
"656","NL",1883,"whitnji01",1542,11.35,4583000,79.45,324516.256500761
"657","AL",1915,"mortogu01",720,7,8740000,49,324404.318069408
"658","NL",1943,"andrena01",851,5.14,11568000,35.98,324112.314200843
