"","lgID","yearID","playerID","IPouts","WAR","pops","scale_WAR","WAR_talent"
"7728","NL",1936,"reisbo01",416,0.2,10646000,1.4,19915.369357474
"7729","NL",1951,"hardyre01",4,-0.02,13289000,-0.14,19914.4417780373
"7730","NL",1902,"morrifr01",120,0.38,6174000,2.66,19911.2028525211
"7731","AL",1907,"bartlbi01",169,0.62,7659000,4.34,19903.7576288482
"7732","NL",1978,"bruhemi01",401,-1.12,34316000,-7.84,19900.3306880169
"7733","NL",1964,"fanokha01",23,-0.18,22188000,-1.26,19896.4757456149
"7734","NL",1929,"koupalo01",381,0.25,9821000,1.75,19893.3705355677
"7735","NL",1963,"scottdi02",36,-0.3,21536000,-2.1,19893.09630238
"7736","NL",1886,"murphjo02",99,-1.02,4766000,-7.14,19890.563791038
"7737","AL",1908,"ryanja02",107,0.4,7956000,2.8,19889.9748748208
"7738","NL",1953,"martiba02",6,-0.03,14687000,-0.21,19882.2877429687
"7739","AL",1931,"mastewa01",27,0.29,10041000,2.03,19875.1318024621
"7740","NL",1893,"shawsa01",48,0.19,5181000,1.33,19874.4267349031
"7741","NL",1952,"hoovedi01",14,-0.05,13988000,-0.35,19865.7795250983
"7742","AL",1957,"pitulst01",179,-0.16,17483000,-1.12,19843.3836112476
"7743","AL",1943,"lowrysa01",54,0.06,11568000,0.42,19842.2625970775
"7744","AL",1903,"blissel01",21,0.37,6471000,2.59,19839.559405123
"7745","NL",1890,"gibsoro01",63,-0.65,5010000,-4.55,19831.6717654616
"7746","NL",1956,"naranch01",103,-0.15,16784000,-1.05,19829.7914319183
"7747","NL",1884,"leeto01",136,-0.81,4644000,-5.67,19827.4005152387
"7748","NL",1964,"bakenda01",9,-0.18,22188000,-1.26,19822.553462512
"7749","AL",1991,"dresski01",104,-0.8,43018000,-5.6,19808.3962535517
"7750","NL",1944,"mckeero01",6,0.01,11714000,0.07,19805.8465943371
"7751","AL",1915,"tipplda01",57,0.45,8740000,3.15,19802.7959100529
"7752","NL",1932,"adamsbo02",18,0.22,10162000,1.54,19793.9925890765
"7753","NL",1990,"walshda01",49,-0.48,40680000,-3.36,19780.0788151059
"7754","AL",1928,"powerik01",36,0.17,9722000,1.19,19779.2485807542
"7755","AL",1977,"byrdje01",262,-1.1,33289000,-7.7,19765.4287796116
"7756","NL",1930,"collaha01",381,0.16,9920000,1.12,19763.974760613
"7757","AL",1957,"minnido01",28,-0.16,17483000,-1.12,19752.6414010072
"7758","NL",1896,"jordach01",14,-0.02,5352000,-0.14,19749.1998402033
"7759","AL",1922,"winnge01",101,0.26,9128000,1.82,19748.4749293243
"7760","NL",1945,"scottle02",70,0.18,11860000,1.26,19746.1546257185
"7761","AL",1953,"erickha02",97,-0.06,14687000,-0.42,19740.6336526276
"7762","NL",1967,"loughla01",16,-0.33,24144000,-2.31,19738.6554279026
"7763","AL",1965,"brennji02",6,-0.24,22840000,-1.68,19738.0088848633
"7764","NL",1944,"eisenja01",1,0.01,11714000,0.07,19737.6318517847
"7765","NL",1948,"andrehu01",9,0.07,12298000,0.49,19733.4095808994
"7766","AL",1938,"daviswo01",18,0.19,10888000,1.33,19728.60987285
"7767","NL",1940,"guisele01",23,0.23,11130000,1.61,19724.8561372569
"7768","NL",1973,"panthji01",92,-1,29181000,-7,19723.632414122
"7769","NL",1979,"patteda03",159,-1.06,35343000,-7.42,19707.8510188034
"7770","AL",1958,"wilsodu01",19,-0.16,18182000,-1.12,19690.563335186
"7771","NL",1890,"lawsoal01",57,-0.66,5010000,-4.62,19679.596554329
"7772","NL",1944,"covinch01",116,0.01,11714000,0.07,19670.0564072918
"7773","AL",1914,"lathrbi01",143,0.27,8702000,1.89,19668.2500298051
"7774","AL",1943,"hanskdo01",3,0.05,11568000,0.35,19664.8046048458
"7775","NL",1940,"flowewe01",63,0.23,11130000,1.61,19660.0022099611
"7776","NL",1951,"lewanda01",3,-0.04,13289000,-0.28,19655.650803947
"7777","NL",1887,"tiernmi01",59,-0.75,4827000,-5.25,19643.1249501985
"7778","AL",1918,"hovlied01",84,0.32,8854000,2.24,19636.2990532363
"7779","AL",1956,"besanfr01",53,-0.16,16784000,-1.12,19632.8570736669
"7780","NL",1950,"brittja01",12,0.04,12590000,0.28,19625.0158103639
"7781","NL",1912,"finneha01",139,0.25,8626000,1.75,19623.6427510001
"7782","AL",1939,"hannilo01",30,0.23,11009000,1.61,19623.0571834819
"7783","NL",1978,"pirtlge01",77,-1.56,34316000,-10.92,19606.6020018573
"7784","AL",1925,"staufed01",91,0.24,9425000,1.68,19584.3325001396
"7785","AL",1923,"kellyre02",21,0.25,9227000,1.75,19578.3200497434
"7786","NL",1886,"barrbo01",575,-0.99,4766000,-6.93,19573.555752576
"7787","NL",1884,"murphco01",78,-0.8,4644000,-5.6,19572.410142412
"7788","NL",1903,"hackeji01",145,0.36,6471000,2.52,19563.3260926392
"7789","AL",1951,"grimsro01",42,-0.05,13289000,-0.35,19546.5675623767
"7790","AL",1990,"kutzlje01",94,-0.55,40680000,-3.85,19536.8584986758
"7791","AL",1909,"uppje01",80,0.38,8253000,2.66,19530.7684980537
"7792","AL",1968,"harrebi02",101,-0.84,24796000,-5.88,19523.5900112302
"7793","AL",1901,"leitndu01",60,0.41,5877000,2.87,19504.6662345971
"7794","NL",1974,"gerharu01",107,-0.66,30208000,-4.62,19493.7801475783
"7795","NL",1895,"gannogu01",15,0.01,5295000,0.07,19492.1939944477
"7796","NL",1892,"hollijo01",12,0.16,5124000,1.12,19482.1946221092
"7797","NL",1949,"kriegku01",3,0.03,12444000,0.21,19480.1678607361
"7798","NL",1897,"beckebo01",72,0.08,5409000,0.56,19475.3304240194
"7799","NL",1945,"libkeal01",13,0.17,11860000,1.19,19472.9113631138
"7800","AL",1908,"pruiete01",180,0.3,7956000,2.1,19472.5035076098
"7801","NL",1954,"luname01",2,-0.14,15386000,-0.98,19466.1443718933
"7802","AL",1990,"bearske01",23,-0.55,40680000,-3.85,19456.9794069425
"7803","NL",1890,"graych01",93,-0.69,5010000,-4.83,19446.8422646153
"7804","NL",1893,"crossle01",63,0.14,5181000,0.98,19442.1189659714
"7805","NL",1956,"scantpa01",57,-0.17,16784000,-1.19,19439.9951586348
"7806","NL",1898,"clarkhe01",27,0.17,5466000,1.19,19439.4339067275
"7807","AL",1938,"rogaljo01",21,0.16,10888000,1.12,19424.6204325072
"7808","AL",1988,"perazos01",258,-1.07,39818000,-7.49,19403.4566686888
"7809","AL",1912,"smithha05",15,0.23,8626000,1.61,19399.1051254313
"7810","NL",1899,"roachsk01",27,0.28,5523000,1.96,19397.7033168195
"7811","AL",1932,"fiebecl01",16,0.19,10162000,1.33,19397.5006452404
"7812","NL",1908,"hochha01",78,0.28,7956000,1.96,19394.8989077631
"7813","AL",1920,"eibelha01",31,0.2,8930000,1.4,19394.8154312803
"7814","NL",1963,"dahlja01",8,-0.35,21536000,-2.45,19390.6299438419
"7815","NL",1990,"farmeho01",69,-0.59,40680000,-4.13,19390.4170666992
"7816","AL",1919,"eckerch01",48,0.16,8892000,1.12,19385.3281238027
"7817","AL",1950,"perkojo01",15,0.03,12590000,0.21,19372.5054340927
"7818","AL",1968,"kurtzha01",114,-0.86,24796000,-6.02,19370.7548258344
"7819","NL",1896,"daviswi01",13,-0.05,5352000,-0.35,19368.5557279052
"7820","AL",1968,"rohrbi01",55,-0.84,24796000,-5.88,19367.0937419996
"7821","NL",1889,"bishobi01",9,-0.6,4949000,-4.2,19365.5758175234
"7822","AL",1904,"puttmam01",148,0.21,6768000,1.47,19363.2000201329
"7823","AL",1952,"taylope01",6,-0.08,13988000,-0.56,19360.6604127849
"7824","AL",1962,"rippera01",119,-0.16,20884000,-1.12,19325.9343513502
"7825","NL",1911,"nagleju01",163,0.36,8588000,2.52,19322.2045767417
"7826","NL",1943,"farreke01",69,0.04,11568000,0.28,19319.3648833038
"7827","AL",1922,"rettiot01",55,0.24,9128000,1.68,19317.5355880861
"7828","AL",1926,"lehrno01",44,0.29,9524000,2.03,19314.228326096
"7829","AL",1937,"jacobbu01",67,0.22,10767000,1.54,19313.9586138703
"7830","AL",1953,"jordami02",51,-0.1,14687000,-0.7,19307.4955153196
"7831","NL",1970,"dillmbi01",92,-0.19,26100000,-1.33,19300.5974143862
"7832","AL",1948,"gillebo01",216,0.05,12298000,0.35,19296.1360181619
"7833","AL",1928,"wilsoro01",10,0.15,9722000,1.05,19286.7493174239
"7834","AL",1927,"grantge02",224,0.23,9623000,1.61,19277.1916937653
"7835","AL",1945,"gassach01",354,0.14,11860000,0.98,19270.1343608653
"7836","AL",1920,"murchti01",15,0.19,8930000,1.33,19267.5678841587
"7837","AL",1925,"stokear01",73,0.21,9425000,1.47,19257.6871579983
"7838","AL",1901,"highed01",54,0.38,5877000,2.66,19254.025170421
"7839","AL",1910,"nelsore01",180,0.41,8550000,2.87,19246.9552675104
"7840","AL",1962,"tiefeve01",11,-0.17,20884000,-1.19,19246.7223612025
"7841","NL",1896,"kittrma01",5,-0.05,5352000,-0.35,19231.4566072366
"7842","NL",1902,"currasa01",20,0.31,6174000,2.17,19220.0400724163
"7843","NL",1912,"hartefr01",88,0.21,8626000,1.47,19218.1121694751
"7844","NL",1893,"virtuja01",15,0.11,5181000,0.77,19196.4108703327
"7845","AL",1926,"kneisru01",51,0.28,9524000,1.96,19190.3726371773
"7846","NL",1925,"biemiha01",141,0.21,9425000,1.47,19190.3712769918
"7847","NL",1966,"hippahe01",8,-0.36,23492000,-2.52,19186.8052415017
"7848","AL",1991,"gakelda01",221,-1.33,43018000,-9.31,19183.0679443723
"7849","NL",1913,"koneted01",14,0.34,8664000,2.38,19173.1419189838
"7850","NL",1941,"clemebi01",39,0.2,11276000,1.4,19172.3521488031
"7851","NL",1923,"blumecl01",72,0.19,9227000,1.33,19170.2348020768
"7852","NL",1936,"dollar01",24,0.14,10646000,0.98,19162.747023367
"7853","AL",1919,"adamswi01",14,0.13,8892000,0.91,19160.9651467511
"7854","NL",1901,"wrighge02",27,0.38,5877000,2.66,19159.4021385791
"7855","NL",1911,"smithja01",15,0.33,8588000,2.31,19158.9538250459
"7856","AL",1954,"heardja01",10,-0.16,15386000,-1.12,19158.3863119671
"7857","AL",1918,"craftmo01",21,0.27,8854000,1.89,19156.4009292444
"7858","AL",1954,"strahdi01",43,-0.18,15386000,-1.26,19155.3736249671
"7859","NL",1898,"gastowe01",48,0.15,5466000,1.05,19152.7658128384
"7860","NL",1920,"moharge01",108,0.19,8930000,1.33,19141.2616316222
"7861","AL",1922,"francra01",676,0.22,9128000,1.54,19126.5954729572
"7862","NL",1914,"davisge02",168,0.23,8702000,1.61,19114.8625419164
"7863","NL",1934,"richmbe01",58,0.1,10404000,0.7,19110.2685608662
"7864","NL",1897,"stanljo02",2,0.05,5409000,0.35,19099.5100513698
"7865","AL",1905,"hardyha01",72,0.32,7065000,2.24,19092.8227064436
"7866","AL",1952,"abernbi01",6,-0.09,13988000,-0.63,19066.4592068438
"7867","NL",1944,"wellsjo01",45,-0.02,11714000,-0.14,19064.5829235343
"7868","AL",1931,"reevebo01",22,0.19,10041000,1.33,19058.9193440378
"7869","AL",1936,"galatmi01",18,0.13,10646000,0.91,19055.250760116
"7870","AL",1903,"pinnaed01",21,0.23,6471000,1.61,19052.306317504
"7871","NL",1895,"lucidco01",620,-0.00999999999999995,5295000,-0.0699999999999997,19050.8291584686
"7872","NL",1914,"fittepa01",131,0.22,8702000,1.54,19043.4663194386
"7873","AL",1910,"pernohu01",164,0.4,8550000,2.8,19010.9629681803
"7874","NL",1904,"koukajo01",24,0.15,6768000,1.05,19009.9756302849
"7875","NL",1894,"peppeha01",24,0.05,5238000,0.35,19009.8883496669
"7876","AL",1966,"magripe01",22,-0.38,23492000,-2.66,18993.905755982
"7877","AL",1948,"marshcu01",3,0.04,12298000,0.28,18992.8307130043
"7878","NL",1922,"hulihha01",120,0.22,9128000,1.54,18992.3272724801
"7879","NL",1887,"leitndo01",195,-0.83,4827000,-5.81,18990.1994815761
"7880","NL",1891,"kilromi01",30,-0.47,5067000,-3.29,18973.0347625867
"7881","NL",1964,"slaugst01",155,-0.25,22188000,-1.75,18964.6104276485
"7882","AL",1924,"metivde01",229,0.28,9326000,1.96,18948.6972085656
"7883","NL",1950,"phillja02",15,0.01,12590000,0.07,18938.9595250795
"7884","AL",1955,"klinebo02",3,-0.1,16085000,-0.7,18918.8273225531
"7885","NL",1915,"herbefr01",51,0.38,8740000,2.66,18905.2472175183
"7886","NL",1941,"brunero01",88,0.19,11276000,1.33,18902.6993246247
"7887","NL",1953,"faszhja01",35,-0.11,14687000,-0.77,18897.7431029455
"7888","NL",1911,"radebro01",30,0.29,8588000,2.03,18894.9577582672
"7889","NL",1927,"roylu01",59,0.18,9623000,1.26,18894.572595458
"7890","NL",1903,"tayloed01",9,0.21,6471000,1.47,18885.0630688846
"7891","NL",1959,"rickedi01",167,-0.43,18881000,-3.01,18877.540650201
"7892","NL",1948,"yochira01",3,0.04,12298000,0.28,18862.9733297853
"7893","AL",1943,"brownno01",21,0.01,11568000,0.07,18862.075318067
"7894","NL",1899,"fauvecl01",27,0.22,5523000,1.54,18842.9541079979
"7895","AL",1969,"timbega01",18,-0.22,25448000,-1.54,18840.7932546295
"7896","AL",1902,"fisheed01",12,0.29,6174000,2.03,18836.1785665355
"7897","NL",1905,"kaneha01",51,0.3,7065000,2.1,18828.2590146956
"7898","AL",1907,"castlro01",48,0.39,7659000,2.73,18827.963148387
"7899","NL",1940,"rachust01",30,0.14,11130000,0.98,18821.7231499815
"7900","AL",1934,"vaughro01",13,0.08,10404000,0.56,18820.2948943172
"7901","NL",1937,"kleinte01",82,0.2,10767000,1.4,18817.7363216215
"7902","AL",1962,"bairdbo01",32,-0.19,20884000,-1.33,18813.5741194219
"7903","AL",1919,"snydebi01",24,0.07,8892000,0.49,18798.245977803
"7904","AL",1956,"derriji01",18,-0.2,16784000,-1.4,18795.118325328
"7905","NL",1967,"jamesri01",14,-0.49,24144000,-3.43,18794.0542540582
"7906","NL",1906,"camerja01",18,0.42,7362000,2.94,18793.7066529368
"7907","AL",1943,"bowlech01",54,0.01,11568000,0.07,18792.1568783054
"7908","NL",1911,"dented01",95,0.28,8588000,1.96,18791.9750324138
"7909","NL",1914,"kellyhe01",77,0.2,8702000,1.4,18782.6529085799
"7910","AL",1936,"coppohe01",42,0.07,10646000,0.49,18780.4756675022
"7911","AL",1915,"tillmjo01",30,0.37,8740000,2.59,18774.4661050771
"7912","NL",1930,"mossma01",56,0.08,9920000,0.56,18774.4484059648
"7913","AL",1969,"burchla01",127,-0.22,25448000,-1.54,18772.3671316754
"7914","AL",1921,"gainene01",14,0.28,9029000,1.96,18766.0963020746
"7915","NL",1895,"purneos01",6,-0.01,5295000,-0.07,18765.8087391002
"7916","AL",1920,"carlsle01",37,0.18,8930000,1.26,18764.7118600078
"7917","NL",1924,"lewisbe01",54,0.26,9326000,1.82,18762.5660070422
"7918","AL",1956,"spicebo01",7,-0.23,16784000,-1.61,18738.2074761281
"7919","NL",1927,"walshau02",30,0.17,9623000,1.19,18733.4994354015
"7920","AL",1910,"crissdo01",58,0.33,8550000,2.31,18729.9209478258
"7921","NL",1919,"horstos01",45,0.07,8892000,0.49,18726.8567501619
"7922","AL",1901,"mitchfr01",326,0.31,5877000,2.17,18724.8379088072
"7923","NL",1914,"schmuch01",177,0.2,8702000,1.4,18709.0883613063
"7924","NL",1936,"martipe01",6,0.07,10646000,0.49,18707.4960063343
"7925","AL",1949,"grother02",15,-0.03,12444000,-0.21,18701.6512553152
"7926","NL",1909,"scanlfr01",33,0.29,8253000,2.03,18669.5533489515
"7927","NL",1910,"moronji01",126,0.33,8550000,2.31,18665.6516971432
"7928","AL",1904,"doughto01",6,0.11,6768000,0.77,18664.8595536288
"7929","NL",1889,"garfibi01",87,-0.84,4949000,-5.88,18646.9233994826
"7930","NL",1886,"madigto01",344,-1.83,4766000,-12.81,18640.5905647918
"7931","AL",1945,"hoagmy01",9,0.11,11860000,0.77,18639.7740175296
"7932","AL",1912,"harresl01",9,0.16,8626000,1.12,18637.767519421
"7933","AL",1956,"dahlkje01",7,-0.23,16784000,-1.61,18634.3210260748
"7934","NL",1929,"pattiji01",35,0.14,9821000,0.98,18613.190081126
"7935","AL",1913,"smithpo02",102,0.29,8664000,2.03,18598.3287177817
"7936","NL",1969,"hillga01",7,-0.23,25448000,-1.61,18595.5883425682
"7937","NL",1953,"darkal01",3,-0.12,14687000,-0.84,18594.9742089122
"7938","NL",1974,"hernaje01",124,-1.3,30208000,-9.1,18590.7788416518
"7939","NL",1945,"crockcl01",6,0.11,11860000,0.77,18577.3007102466
"7940","NL",1954,"yochile01",59,-0.21,15386000,-1.47,18575.5445940215
"7941","NL",1905,"kinseed01",51,0.28,7065000,1.96,18570.6079927499
"7942","NL",1908,"rhodech01",111,0.22,7956000,1.54,18565.5686545223
"7943","AL",1955,"vanbroz01",6,-0.13,16085000,-0.91,18564.3460970836
"7944","NL",1944,"mikloha01",21,-0.07,11714000,-0.49,18564.1244216451
"7945","NL",1932,"terwidi01",9,0.12,10162000,0.84,18546.7863967902
"7946","AL",1934,"galliph01",381,0.07,10404000,0.49,18539.3806647427
"7947","AL",1962,"gallado01",75,-0.24,20884000,-1.68,18534.8339039972
"7948","AL",1928,"coxge01",267,0.1,9722000,0.7,18522.2072347457
"7949","AL",1905,"olmstha01",75,0.27,7065000,1.89,18518.5657412579
"7950","AL",1952,"grossha01",1,-0.13,13988000,-0.91,18508.5120332766
"7951","AL",1970,"rounsge01",19,-0.34,26100000,-2.38,18508.4532049285
"7952","NL",1904,"durhabu01",33,0.1,6768000,0.7,18504.7358975628
"7953","NL",1944,"katzbo01",55,-0.07,11714000,-0.49,18496.2980205848
"7954","AL",1909,"burchfr01",156,0.27,8253000,1.89,18495.3347841864
"7955","AL",1926,"foremha01",23,0.2,9524000,1.4,18490.2965513729
"7956","NL",1947,"polivke01",9,0.06,12152000,0.42,18486.3229764267
"7957","NL",1955,"jacobto01",6,-0.14,16085000,-0.98,18475.5104082932
"7958","NL",1902,"longre01",24,0.27,6174000,1.89,18470.3541464868
"7959","NL",1890,"heckegu01",359,-1.04,5010000,-7.28,18464.4948827579
"7960","AL",1944,"johnsjo03",80,-0.09,11714000,-0.63,18461.5827504181
"7961","AL",1955,"gonzavi01",6,-0.15,16085000,-1.05,18455.718615561
"7962","NL",1911,"comptja01",76,0.24,8588000,1.68,18455.5638443722
"7963","NL",1894,"turnetu01",18,0.04,5238000,0.28,18453.8636477329
"7964","NL",1935,"kowalfa01",165,0.04,10525000,0.28,18449.1155278015
"7965","NL",1945,"seatsto01",365,0.1,11860000,0.7,18427.9325477784
"7966","NL",1903,"miltola01",12,0.17,6471000,1.19,18427.1085565517
"7967","NL",1959,"hugheto05",12,-0.49,18881000,-3.43,18424.8912317133
"7968","NL",1926,"hollamu01",20,0.2,9524000,1.4,18419.0959770892
"7969","NL",1943,"diehlge01",12,-0.02,11568000,-0.14,18416.5378009415
"7970","AL",1917,"smallwa01",6,0.12,8816000,0.84,18416.3658898534
"7971","NL",1916,"carpepa01",23,0.1,8778000,0.7,18414.1010478697
"7972","NL",1949,"vancujo01",6,-0.04,12444000,-0.28,18406.8706475548
"7973","NL",1934,"edwarsh01",9,0.06,10404000,0.42,18405.9564994417
"7974","AL",1901,"yerkest01",126,0.29,5877000,2.03,18404.2535217275
"7975","AL",1964,"kochal01",354,-0.34,22188000,-2.38,18403.2047410231
"7976","NL",1955,"edelmjo01",17,-0.15,16085000,-1.05,18380.9938035683
"7977","AL",1912,"johnswa02",41,0.15,8626000,1.05,18365.1226627266
"7978","NL",1895,"baileki01",24,-0.06,5295000,-0.42,18363.0784980901
"7979","NL",1922,"yeargal01",21,0.17,9128000,1.19,18353.4088885331
"7980","AL",1950,"madisda01",9,-0.01,12590000,-0.07,18339.1074388791
"7981","AL",1938,"uhlbo01",6,0.09,10888000,0.63,18334.3731983877
"7982","NL",1894,"johnsjo01",98,0.04,5238000,0.28,18334.1029259911
"7983","NL",1903,"hookebu01",7,0.17,6471000,1.19,18330.582347553
"7984","AL",1949,"bilbrji01",3,-0.06,12444000,-0.42,18329.2828165862
"7985","NL",1909,"klawial01",81,0.25,8253000,1.75,18324.5870438914
"7986","NL",1944,"frankja01",6,-0.09,11714000,-0.63,18323.5013852357
"7987","NL",1919,"woodwfr01",518,0.05,8892000,0.35,18321.0092830626
"7988","AL",1952,"mclelwa01",8,-0.14,13988000,-0.98,18308.0112004358
"7989","NL",1955,"wooldfl01",173,-0.15,16085000,-1.05,18307.133718676
"7990","AL",1929,"nekolbo01",56,0.09,9821000,0.63,18289.5698722043
"7991","AL",1923,"clarkru01",19,0.13,9227000,0.91,18286.3857852312
"7992","AL",1945,"shepabe01",16,0.09,11860000,0.63,18282.4895845863
"7993","NL",1956,"wrighro01",8,-0.26,16784000,-1.82,18276.6544830599
"7994","AL",1940,"jungeke01",10,0.1,11130000,0.7,18273.8858978992
"7995","AL",1928,"slaytst01",21,0.09,9722000,0.63,18272.5682986883
"7996","NL",1896,"abbeych01",6,-0.09,5352000,-0.63,18270.7485819558
"7997","AL",1932,"barthle01",16,0.1,10162000,0.7,18269.2935757734
"7998","NL",1962,"balsato01",88,-0.27,20884000,-1.89,18259.8044892794
"7999","AL",1943,"speerfl01",3,-0.03,11568000,-0.21,18245.2623104264
"8000","NL",1911,"reisja01",28,0.21,8588000,1.47,18241.2648673123
"8001","NL",1921,"roggecl01",106,0.23,9029000,1.61,18236.6225644981
"8002","NL",1899,"herrile01",6,0.15,5523000,1.05,18229.011206153
"8003","AL",1920,"baumgha01",54,0.17,8930000,1.19,18226.8845562932
"8004","AL",1945,"carneed01",6,0.09,11860000,0.63,18219.926975261
"8005","NL",1914,"fahrepe01",24,0.17,8702000,1.19,18218.0479664586
"8006","AL",1927,"wrighji01",36,0.14,9623000,0.98,18215.7471463433
"8007","NL",1930,"waltebe01",3,0.05,9920000,0.35,18198.3993426753
"8008","AL",1942,"bevillo01",29,-0.02,11422000,-0.14,18192.6018811195
"8009","NL",1911,"zmiched01",38,0.21,8588000,1.47,18182.1676309728
"8010","NL",1899,"johnsyo01",6,0.14,5523000,0.98,18181.2457446558
"8011","NL",1943,"webbbi02",3,-0.03,11568000,-0.21,18174.9307334231
"8012","NL",1905,"mcdousa01",134,0.22,7065000,1.54,18158.2159779229
"8013","AL",1907,"barryed01",52,0.25,7659000,1.75,18157.4775292199
"8014","NL",1909,"chappbi01",99,0.23,8253000,1.61,18157.2049031297
"8015","NL",1906,"whitije01",74,0.23,7362000,1.61,18155.4188218064
"8016","AL",1939,"lefebbi01",79,0.1,11009000,0.7,18135.9141459856
"8017","NL",1934,"barneju01",1,0.04,10404000,0.28,18134.4574868971
"8018","AL",1932,"michajo02",242,0.09,10162000,0.63,18133.8719672688
"8019","AL",1928,"willial01",6,0.08,9722000,0.56,18131.0947996914
"8020","NL",1990,"wellste01",62,-0.98,40680000,-6.86,18125.7450555664
"8021","NL",1884,"knighjo01",153,-0.99,4644000,-6.93,18124.4436604125
"8022","AL",1940,"smithcl01",85,0.09,11130000,0.63,18121.4194324747
"8023","NL",1890,"lincoez01",354,-1.24,5010000,-8.68,18120.4183980385
"8024","AL",1929,"estraos01",3,0.08,9821000,0.56,18113.9315965926
"8025","AL",1934,"newkifl01",3,0.03,10404000,0.21,18098.8742621037
"8026","NL",1910,"moorege02",52,0.28,8550000,1.96,18098.130344356
"8027","NL",1952,"fearve01",24,-0.16,13988000,-1.12,18092.7492744726
"8028","AL",1933,"mclauju01",26,-0.01,10283000,-0.07,18083.9091234449
"8029","AL",1922,"blankho01",39,0.16,9128000,1.12,18063.5227807288
"8030","NL",1966,"churcle01",18,-0.66,23492000,-4.62,18062.8900610945
"8031","AL",1926,"steenmi01",115,0.16,9524000,1.12,18055.1973275092
"8032","NL",1891,"nicolge01",33,-0.75,5067000,-5.25,18054.4432482508
"8033","NL",1918,"weaveha01",98,0.18,8854000,1.26,18039.1946356446
"8034","AL",1917,"pennike01",3,0.07,8816000,0.49,18030.0241940994
"8035","NL",1934,"maliscy01",11,0.03,10404000,0.21,18023.340904801
