"","playerID","yearID","IPouts","WAR","pops","scale_WAR","WAR_talent"
"422","mikolmi01",2018,602,4.07,17229392,28.49,140047.372130677
"423","leebi03",1973,854,6.14,8550033,42.98,140042.844991368
"424","porceri01",2016,669,4.77,16783888,33.39,139794.554184384
"425","valdeis01",1997,590,5.3,13063534,37.1,139093.985181375
"426","chacosh01",2005,455,4.63,14726250,32.41,138915.286200511
"427","meansjo01",2019,465,4.49,17439058,31.43,138807.660792038
"428","betande01",2015,252,3.95,16548050,27.65,138675.584886262
"429","grimebu01",1921,907,7.8,1832887,54.6,138523.322361683
"430","wyattwh01",1941,865,6.68,2738457.14285714,46.76,138512.577142
"431","mccormi03",1960,759,5.12,6853000,35.84,138434.452962275
"432","bentoal01",1942,680,5.57,2692328.57142857,38.99,137641.526080957
"433","radatdi01",1963,397,5.69,5642432,39.83,137291.981431407
"434","mortoca01",1975,833,6.06,9995200,42.42,137279.860625552
"435","garlajo01",2005,663,4.62,14726250,32.34,137226.77858567
"436","selmadi01",1970,403,5.16,8613000,36.12,137090.77512785
"437","volqued01",2008,588,4.74,15047856,33.18,136735.506151753
"438","grayjo02",2019,450,4.46,17439058,31.22,136698.549159208
"439","bakersc02",2011,404,4.21,15517458,29.47,136612.127505002
"440","jansela01",1951,836,5.54,3543733.33333333,38.78,135735.137192539
"441","jayjo01",1961,742,4.46,7040736,31.22,135474.205240289
"442","perezod01",2002,667,4.67,14360976,32.69,135409.395741862
"443","sewelri01",1944,864,5.96,2593814.28571429,41.72,135251.053824174
"444","millesh01",2015,616,3.94,16548050,27.58,135068.632844207
"445","foulkke01",1999,316,4.45,13764006,31.15,134974.000628799
"446","berenbr01",1982,667,4.86,11095136,34.02,134447.812694441
"447","lohseky01",2012,633,4.01,15788192,28.07,133566.421288982
"448","greggve01",1911,734,8.83,1331140,61.81,133472.118842439
"449","shockur01",1921,980,7.75,1832887,54.25,133252.302669532
"450","hardeme01",1935,862,7.31,2526000,51.17,133153.104951115
"451","allenjo02",1937,519,6.23,2627148,43.61,132665.672668002
"452","shawbo01",1965,705,5.26,7765600,36.82,132436.745306883
"453","saundjo01",2008,594,4.69,15047856,32.83,132416.434926766
"454","ruffire01",1937,769,6.23,2627148,43.61,132385.560561925
"455","righeda01",1981,316,3.45,10856295,24.15,131636.921256422
"456","darliro01",1986,711,4.62,10673944,32.34,131273.058244933
"457","happja01",2016,585,4.5,16783888,31.5,130295.664533253
"458","marbefi01",1929,751,6.67,2229367,46.69,129940.499783653
"459","leonadu02",1948,677,6.34,2664566.66666667,44.38,129862.579200328
"460","lillyte01",2009,531,4.98,15145354,34.86,129224.599569022
"461","liriafr01",2006,363,4.52,14838304,31.64,129224.181117799
"462","rozemda01",1977,655,5.64,9886833,39.48,128997.511379381
"463","blackbu02",1984,771,4.52,10666320,31.64,128530.089614829
"464","hamiljo02",1995,613,4.62,12306950,32.34,128308.21458867
"465","wheelza01",2018,547,3.93,17229392,27.51,128257.039355834
"466","singebi01",1969,947,6.51,8448736,45.57,128157.027162797
"467","martira02",1993,635,4.67,11494254,32.69,128151.609395894
"468","leonadu01",1914,674,9.42,1479340,65.94,127776.977007434
"469","morgami01",1992,720,5.44,11066864,38.08,127559.642569293
"470","craigro01",1959,458,4.94,6608350,34.58,127119.368156347
"471","bagbyji01",1920,1019,8.54,1786000,59.78,127095.068759066
"472","mcdonbe01",1996,664,5.34,12692256,37.38,126702.813434839
"473","brancra01",1947,840,6.92,2430400,48.44,126699.783287191
"474","mcnalda01",1968,819,5.93,6992472,41.51,126607.528225299
"475","lopezro01",2004,512,4.8,14609344,33.6,126356.27205265
"476","gallayo01",2015,553,3.93,16548050,27.51,126251.001111331
"477","mcgratu01",1980,277,4.63,11274700,32.41,126043.983413935
"478","guthrje01",2010,628,4.54,15238000,31.78,125522.641055149
"479","bonesri01",1994,512,3.95,11907616,27.65,125453.204123187
"480","wellski01",2003,592,4.87,14487586,34.09,125357.18458595
"481","whiteha01",1942,650,5.53,2692328.57142857,38.71,125205.601930997
"482","hydedi01",1958,309,4.8,4545500,33.6,125189.702868635
"483","sparkst01",2001,696,4.45,14229514,31.15,125022.734934581
"484","horlejo01",1967,774,5.48,6712032,38.36,124782.552362038
"485","pomerdr01",2017,521,3.89,17011002,27.23,124766.117732113
"486","queenme02",1967,587,5,8112384,35,124664.205540321
"487","heintke01",1949,750,6.27,2903600,43.89,124510.525741108
"488","lyonste01",1927,923,7.26,2126683,50.82,123898.403533608
"489","vargaja01",2017,539,3.87,17011002,27.09,123572.148719341
"490","washbja01",2002,618,4.54,14360976,31.78,123461.537346323
"491","vealebo01",1964,839,5.78,7588296,40.46,123336.809607179
"492","farrst01",1990,381,4.77,10170000,33.39,123304.102564582
"493","chesbja01",1904,1364,10.37,974592,72.59,123167.099751039
"494","straida01",2016,574,4.29,16783888,30.03,122982.880564991
"495","reganph01",1966,350,4.92,7940296,34.44,122174.566841142
"496","orthal01",1906,1016,7.83,1074852,54.81,122172.897239275
"497","raffeke01",1952,741,6.23,3963266.66666667,43.61,122124.127986127
"498","rignejo01",1940,842,6.63,2782500,46.41,121935.714094995
"499","leonade01",1981,605,3.38,10856295,23.66,121604.678651366
"500","hackewa02",1952,555,6.22,3963266.66666667,43.54,121496.18297085
"501","hillri01",2016,331,4.27,16783888,29.89,121487.093831709
"502","burrira01",1976,747,5.24,10259316,36.68,121279.510655259
"503","berrijo01",2018,577,3.87,17229392,27.09,120481.718959001
"504","bithohi01",1943,749,5.5,2644114.28571429,38.5,119663.732557698
"505","lawrebr01",1957,751,3.98,6119050,27.86,119578.387106357
"506","whitega01",2000,252,4.42,14093200,30.94,118596.070824637
"507","estrama01",2015,543,3.91,16548050,27.37,117856.864617126
"508","reedri01",1998,637,4.51,13420784,31.57,117746.634463732
"509","parkeja02",2012,544,3.86,15788192,27.02,117461.449580226
"510","hammaat01",1983,517,4.59,10997596,32.13,117131.151739239
"511","grosske01",1994,472,3.83,11907616,26.81,117081.47475725
"512","mchugco01",2014,464,3.99,16303488,27.93,116941.758541459
"513","nuxhajo01",1963,652,4.84,7408384,33.88,116537.134463887
"514","ritzke01",1995,520,4.52,12306950,31.64,116505.369966903
"515","stewale01",1930,813,7.22,2281600,50.54,116162.060779854
"516","brittza01",2016,201,4.2,16783888,29.4,116090.979888804
"517","riverma01",1996,323,4.96,12692256,34.72,115959.871299626
"518","knebeco01",2017,228,3.67,17011002,25.69,115877.274182914
"519","russere01",1913,950,8.89,1429560,62.23,115382.993169736
"520","bannifl01",1982,741,4.7,10797280,32.9,115054.712698213
"521","hootobu01",1978,708,5.13,10775224,35.91,114899.217988803
"522","haasmo01",1980,757,4.49,10911000,31.43,114688.230542479
"523","siebeso01",1971,706,5.36,7893957,37.52,114315.093410911
"524","frostda01",1979,718,4.55,10567557,31.85,114140.626805179
"525","desseel01",2001,615,4.31,14229514,30.17,114098.373370553
"526","garcija02",2015,389,3.9,16548050,27.3,114095.635903307
"527","simmocu01",1953,714,4.43,4406100,31.01,114052.141062978
"528","rodriwa01",2009,617,4.69,15145354,32.83,114049.82265429
"529","torremi01",1976,799,5.24,9549552,36.68,113854.479117355
"530","newcodo01",1959,666,4.89,6608350,34.23,113759.52274286
"531","foltymi01",2018,549,3.85,17229392,26.95,113088.919901618
"532","betanra01",2007,238,4.33,14945506,30.31,112979.063257497
"533","clemema01",2002,615,4.42,14360976,30.94,112952.072388825
"534","harkemi01",1990,521,4.63,10170000,32.41,112262.867689392
"535","cobbal01",2013,430,3.92,16050202,27.44,112221.337678854
"536","blantcy01",1935,763,7.18,2526000,50.26,112169.07744589
"537","caprabu01",1974,651,5.4,9726976,37.8,111862.388161238
"538","houttar01",1950,824,6.02,2727833.33333333,42.14,111797.935267112
"539","ponsosi01",2003,648,4.48,14487586,31.36,111727.174426121
"540","swiftbi02",1993,698,4.48,11494254,31.36,111288.334958528
"541","hoeftbi01",1955,660,5.02,3931888.88888889,35.14,111279.296074361
"542","mcdowja01",1994,543,3.78,11907616,26.46,110965.14213456
"543","kimbrcr01",2017,207,3.59,17011002,25.13,110937.024752718
"544","willitr01",2018,512,3.84,17229392,26.88,110765.547829213
"545","helliri01",2000,651,4.21,14093200,29.47,110520.231052975
"546","forscke01",1981,459,3.34,10856295,23.38,110402.373019167
"547","griffcl01",1898,977,10.66,754308,74.62,110358.81061513
"548","stanlbo01",1982,505,4.63,10797280,32.41,110292.877827745
"549","caudibi01",1980,383,4.44,11274700,31.08,109997.43952202
"550","drabedo01",1992,770,5.29,11066864,37.03,109783.242282155
"551","ericksc01",1998,754,4.33,13420784,30.31,109550.67687234
"552","gausmke01",2016,539,4.08,16783888,28.56,109520.853381702
"553","rodnefe01",2012,224,3.72,15788192,26.04,109366.789672706
"554","hernaor01",1999,643,4.24,13764006,29.68,108561.697841574
"555","marcush01",2010,586,4.06,15238000,28.42,108555.14629488
"556","odorija01",2019,477,3.63,17439058,25.41,108351.578101556
"557","jarvipa01",1970,762,4.98,8613000,34.86,108281.581810431
"558","roberda08",2011,200,3.67,15517458,25.69,107939.27281636
"559","culpra01",1970,754,5.09,7569000,35.63,107764.031737955
"560","pattima01",1970,700,5.09,7569000,35.63,107632.118806431
"561","shawkbo01",1922,899,7.07,1880368,49.49,107577.981774065
"562","gullibi01",1986,734,4.32,10673944,30.24,107502.40150107
"563","miltoer01",1999,619,4.22,13764006,29.54,107368.563596609
"564","mizelvi01",1953,673,4.4,4406100,30.8,107306.365558195
"565","haliced01",1977,773,5.31,10519324,37.17,107242.803608106
"566","colemjo05",1971,858,5.19,7893957,36.33,107213.732067102
"567","marshmi01",1979,428,4.39,10567557,30.73,106940.593588772
"568","belchti01",1996,716,4.78,12692256,33.46,106675.962421757
"569","gibsoky01",2018,590,3.81,17229392,26.67,106664.998427307
"570","westbja01",2004,647,4.25,14609344,29.75,106565.079797173
"571","samarje01",2014,659,3.86,16303488,27.02,106507.905775514
"572","paxtoja01",2017,408,3.56,17011002,24.92,105671.218987339
"573","wolffro01",1945,750,5.99,2541428.57142857,41.93,105645.921211683
"574","ruthba01",1916,971,8.79,1580040,61.53,105111.161711586
"575","perezpa01",1983,646,4.42,10997596,30.94,104999.927353508
"576","tillmch01",2013,619,3.83,16050202,26.81,104268.30905201
"577","stewasa01",1981,337,3.32,10856295,23.24,104174.996479789
"578","kosloda01",1949,636,6.1,2903600,42.7,104146.424639328
"579","trachst01",2003,614,4.35,14487586,30.45,103979.987059841
"580","anderbr02",2000,640,4.11,14093200,28.77,103683.221413897
"581","batismi01",2003,580,4.34,14487586,30.38,103171.582097251
"582","chenwe02",2015,574,3.73,16548050,26.11,103149.091914118
"583","starrra01",1942,830,5.43,2692328.57142857,38.01,102723.663424509
"584","bradlar01",2017,219,3.51,17011002,24.57,102318.412383345
"585","mahleri01",1985,800,4.68,10787000,32.76,101622.079888171
"586","cookaa01",2008,634,4.34,15047856,30.38,101249.175322334
"587","cuppyni01",1896,1074,9.67,727872,67.69,101202.816896439
"588","wellsra01",2009,496,4.17,15145354,29.19,100873.604995613
"589","perryji01",1969,785,6.28,7278128,43.96,100834.368486018
"590","woodal02",2014,515,3.81,16303488,26.67,100683.664141641
"591","moehlbr01",1998,664,4.19,13420784,29.33,100645.636718997
"592","rosadjo01",1999,624,4.01,13764006,28.07,100582.827759651
"593","kraveke01",1979,750,4.22,10567557,29.54,100546.382734367
"594","morrima01",2001,649,4.11,14229514,28.77,100383.844108923
"595","sandesc01",1980,634,4.31,11274700,30.17,99608.5635823675
"596","forscbo01",1975,690,5.51,9995200,38.57,99566.1450809702
"597","sorenla01",1978,842,4.99,10226168,34.93,99171.0213445151
"598","cahiltr01",2010,590,3.93,15238000,27.51,99094.2379022286
"599","wolfra02",2002,632,4.26,14360976,29.82,99032.490928425
"600","boydma01",2019,556,3.48,17439058,24.36,98892.0256990346
"601","wegmabi01",1987,675,4.54,10437555,31.78,98618.7465464206
"602","kremera01",1927,678,6.99,2126683,48.93,98459.6313146278
"603","rossty01",2015,588,3.54,16548050,24.78,98420.6779177227
"604","jacksed01",2009,642,4.15,15145354,29.05,98222.4133482494
"605","mccaski01",1986,739,4.21,10518120,29.47,98061.5938937567
"606","stonebi01",1971,884,4.79,8897656,33.53,97881.1996141843
"607","fiersmi01",2018,516,3.7,17229392,25.9,97686.0125723456
"608","ogandal01",2011,507,3.61,15517458,25.27,97459.2914466423
"609","ortizru01",2001,656,4.06,14229514,28.42,97230.4297321678
"610","flemida01",1992,685,5.14,11066864,35.98,96745.2787962813
"611","walberu01",1929,803,6.27,2229367,43.89,96727.4619636501
"612","perrysc01",1918,997,8.09,1682260,56.63,96655.7961260721
"613","eldreca01",1993,774,4.38,11494254,30.66,96442.0515645305
"614","floydga01",2009,579,4.13,15145354,28.91,96308.3815036422
"615","montgje01",1993,262,4.38,11494254,30.66,96272.9505078398
"616","clarkwa02",1931,700,5.8,2329512,40.6,96246.328474343
"617","wiseri01",1979,695,4.12,10567557,28.84,95632.1904937541
"618","reedst01",1995,252,4.09,12306950,28.63,95475.3717439424
"619","conlege01",1959,540,4.79,6608350,33.53,95149.2431048073
"620","stottto01",1994,422,3.66,11907616,25.62,95033.3353707848
"621","zimmeje02",1999,263,3.88,13764006,27.16,94939.2843990156
"622","latosma01",2012,628,3.44,15788192,24.08,94831.5421925047
"623","daviswa01",2015,202,3.46,16548050,24.22,94793.5409129256
"624","guerrju02",2016,365,3.81,16783888,26.67,94494.8277235638
"625","riddlel01",1941,650,5.87,2738457.14285714,41.09,94027.5859980663
"626","brucebo01",1964,607,5.04,7588296,35.28,93972.8083539759
"627","adamsba01",1913,941,8.32,1429560,58.24,93794.8770722247
"628","osteecl01",1969,963,5.83,8448736,40.81,93762.2408720887
"629","arrojro01",1998,606,4.11,13420784,28.77,93486.8742209477
"630","ueharko01",2013,223,3.63,16050202,25.41,93473.9920196217
"631","hoffmtr01",1998,219,4.11,13420784,28.77,93411.4262679982
"632","hargast01",1966,576,4.9,6436808,34.3,93405.2044551441
"633","liebejo01",2001,697,3.94,14229514,27.58,93315.5630706898
"634","hendrli01",2019,255,3.45,17439058,24.15,93181.7809118293
"635","kellebr01",2018,421,3.54,17229392,24.78,93146.4569604859
"636","buhlbo01",1960,716,4.26,6853000,29.82,92912.6512357207
"637","castifr01",2000,414,3.93,14093200,27.51,92762.161110849
"638","woodjo02",1912,1032,10.08,1380160,70.56,92609.1682156186
"639","doteloc01",2002,292,4.17,14360976,29.19,92489.5374385677
"640","bolinbo01",1965,489,4.46,7765600,31.22,92431.5008350608
"641","smilejo01",1992,723,5.07,11066864,35.49,92405.3262253848
"642","spillda01",1982,401,4.37,10797280,30.59,92345.2358461112
"643","weaveje01",2002,599,4.16,14360976,29.12,91828.0902097553
"644","woodeha01",1963,342,4.58,7408384,32.06,91790.7348230396
"645","smylydr01",2014,459,3.66,16303488,25.62,91714.4965155585
"646","richepe01",1965,582,4.88,6166800,34.16,91698.6454681555
"647","putzjj01",2007,215,4.02,14945506,28.14,91512.5953179793
"648","figueed01",1975,734,5.48,9214325,38.36,91424.9723263541
"649","grantmu01",1970,407,4.84,7661571.42857143,33.88,91321.3297146354
"650","mcwilla01",1983,714,4.07,10997596,28.49,91247.7267780575
"651","mcgloly01",1974,712,4.91,9726976,34.37,91129.1907990718
"652","monbobi01",1960,645,4.93,4895000,34.51,91092.8642502693
"653","lowryno01",2005,614,3.97,14726250,27.79,90936.3657693191
"654","murphto02",1974,369,5.04,8881152,35.28,90881.7951993428
"655","andrena01",1943,851,5.14,2644114.28571429,35.98,90813.8503503446
"656","millean01",2016,223,3.75,16783888,26.25,90767.2510589909
"657","burketi01",1987,273,4.32,10555716,30.24,90759.3875335046
"658","duffyda01",2017,439,3.33,17011002,23.31,90542.7548797054
"659","bankhsc01",1989,631,4.53,10263495,31.71,90417.8159985449
"660","navarja01",1995,601,4.06,12306950,28.42,90148.1312965108
"661","hansoto01",2009,383,3.87,15145354,27.09,90093.7916760613
"662","schoupe01",1995,571,4.06,12306950,28.42,90074.7951603419
"663","salazda01",2015,555,3.42,16548050,23.94,90066.1479159075
"664","chapmar01",2012,215,3.38,15788192,23.66,89896.6783476929
"665","nolasri01",2008,637,4.23,15047856,29.61,89859.0843987727
"666","toneyfr01",1915,669,7.98,1529500,55.86,89601.0822846812
"667","wilsoja01",1937,664,5.68,2627148,39.76,89562.42533699
"668","persoro01",2000,520,3.86,14093200,27.02,89451.0480094851
"669","gordoto01",2004,269,4,14609344,28,89200.0046604947
"670","langfri01",1979,656,4.04,10567557,28.28,89063.0495203339
"671","gomezru01",1953,612,4.36,4406100,30.52,88946.9616266411
"672","seleaa01",1994,430,3.52,11907616,24.64,88834.6345304565
"673","wagnebi02",1999,224,3.75,13764006,26.25,88295.2619987383
"674","brosnji01",1958,500,3.97,6363700,27.79,88100.3963768195
"675","vandejo01",1948,696,5.52,2664566.66666667,38.64,87813.1991474263
"676","humbeph01",2011,489,3.41,15517458,23.87,87726.3579579183
"677","vuckope01",1978,595,4.63,10775224,32.41,87272.3222594568
"678","klinero01",1956,792,4.94,5874400,34.58,87227.5053084519
"679","smithza01",1990,646,4.1,10170000,28.7,87208.9270162778
"680","pizarju01",1961,584,4.36,5138928,30.52,87052.9351225118
"681","garcimi01",1954,776,4.88,3675544.44444444,34.16,86743.7129269548
"682","bedrost01",1982,413,4.24,11095136,29.68,86689.2325845481
"683","jamesbo01",1985,330,4.3,10594375,30.1,86574.239592946
"684","campbbi02",1977,420,4.72,9886833,33.04,86425.6711265985
"685","brownto05",1990,683,4.09,10170000,28.63,86384.3514890792
"686","niesejo01",2012,571,3.29,15788192,23.03,86375.2522064707
"687","feldmsc01",2009,569,3.77,15145354,26.39,86146.4316388229
"688","redmama01",2003,572,3.85,14487586,26.95,85915.4619156197
"689","silvaca01",2004,609,3.96,14609344,27.72,85733.3703581037
"690","burdele01",1954,714,4.78,4872233.33333333,33.46,85644.7961134957
"691","soriajo01",2010,197,3.68,15238000,25.76,85523.055181718
"692","davisma01",1989,278,4.4,10303744,30.8,85321.5251054633
"693","lewisco01",2010,603,3.67,15238000,25.69,84979.1335960876
"694","ruthvdi01",1976,721,4.54,10259316,31.78,84934.7670937526
"695","wittge01",1958,318,3.96,6363700,27.72,84842.2427120843
"696","wettejo01",1993,256,4.16,11494254,29.12,84792.5009547832
"697","owensji01",1959,664,4.5,6608350,31.5,84640.6549255893
"698","blantjo01",2005,604,3.78,14726250,26.46,84589.8841102398
"699","chatwty01",2013,334,3.44,16050202,24.08,84492.7133887196
"700","gonzama02",2019,609,3.21,17439058,22.47,84386.7286252003
"701","clippty01",2011,265,3.36,15517458,23.52,84259.9029154558
"702","kimby01",2002,252,4.04,14360976,28.28,84026.9688410992
"703","contrjo01",2006,588,3.78,14838304,26.46,83927.0832076013
"704","lemonbo01",1956,767,5.18,4196000,36.26,83829.1165149903
"705","harrelu01",2012,581,3.24,15788192,22.68,83767.3040732434
"706","bailean01",2009,250,3.68,15145354,25.76,83756.9849895612
"707","burbada01",1999,660,3.63,13764006,25.41,83692.9047209213
